Open,High,Low,Close,Volume,Dividends,Stock Splits
123.21294086384106,123.35942679081123,121.90435013756394,122.94927215576172,71057600,0.0,0.0
123.63286644051075,125.44928155152503,123.2520074907996,123.76958465576172,74403800,0.0,0.0
124.22857085419675,124.75591573650723,123.55474004059155,124.15044403076172,56877900,0.0,0.0
124.04300329363414,125.18558742946014,122.9883211344928,123.15433502197266,71186400,0.0,0.0
123.56450647531338,124.45318231886102,123.14458411693292,124.36528778076172,53522400,0.0,0.0
124.82427485626314,127.4805197980516,124.09185265030386,127.42192840576172,96906500,0.0,0.0
126.89458011391095,127.53911517627388,126.35746756194183,126.60160827636719,62746300,0.0,0.0
127.31450018091431,127.82231705994997,125.449276371544,127.09965515136719,91815000,0.0,0.0
126.75786702289925,129.44341498990488,126.61137364763495,128.7012176513672,96721700,0.0,0.0
127.64653787053875,128.42777623689193,127.18755213466459,127.40239715576172,108953300,0.0,0.0
127.24612385129173,129.30667176152045,126.1816740756951,129.19924926757812,79663300,0.0,0.0
129.03324210427792,130.93753650393603,128.5351855604838,130.83987426757812,74783600,0.0,0.0
130.63486437979063,131.1719771239041,130.10751190332576,130.56649780273438,60214200,0.0,0.0
131.2988830515641,131.4844323925828,129.81450322458238,130.28326416015625,68711000,0.0,0.0
130.33208310563106,130.7519979740222,129.69730831930764,129.9902801513672,70783700,0.0,0.0
130.28328339969636,132.08015588124547,130.2246919993891,131.6211700439453,62111300,0.0,0.0
131.64071673742083,133.29111085936526,131.20126629635885,133.13485717773438,64556100,0.0,0.0
132.97859834281147,134.18954197676644,132.6856264263999,133.75009155273438,63261400,0.0,0.0
133.39848486144226,134.11137153536558,132.5781607819675,134.0527801513672,52485800,0.0,0.0
134.66801646633246,136.7188044942125,134.52153799341264,136.67974853515625,78852600,0.0,0.0
136.78720270819528,139.7950039901916,136.78720270819528,138.69149780273438,108181800,0.0,0.0
140.1757978920417,141.4941634456906,139.31643288260972,141.18167114257812,104911600,0.0,0.0
138.2618208095776,140.68369339366396,137.37314471380554,139.88291931152344,105575500,0.0,0.0
139.4043563311566,142.2363828285555,139.30669407903906,141.70904541015625,99890800,0.0,0.0
142.78327143895456,142.89069395646402,140.62506082396192,141.11334228515625,76299700,0.0,0.0
140.65435663279786,144.00397520789517,140.2637374239949,142.22662353515625,100827100,0.0,0.0
144.6289332803385,146.06448155656534,144.2187638575622,145.65431213378906,127050800,0.0,0.0
145.74224306877775,146.48442546002198,143.64262402981763,145.0000457763672,106820300,0.0,0.0
144.98050686009336,146.25002646546287,142.4609732736023,142.95901489257812,93251400,0.0,0.0
140.38090857655365,140.69341583864048,138.3496560764886,139.1113739013672,121434600,0.0,0.0
140.09768363521007,143.65237106764857,139.609402312616,142.72462463378906,96350000,0.0,0.0
